id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
3345,OI03,small_airport,"Garmsār Southwest Airport",35.174198,52.323299,2717,AS,Iran,IR,"Semnan Province",IR-20,20,Garmsār,0,OI03,,OI03,,,,50,2021-11-05T14:55:29+00:00
340189,IR-0020,small_airport,"Gaz Airport",26.3901,57.13363,,AS,Iran,IR,"Hormozgan Province",IR-22,22,Gaz,0,,,,,,,50,2022-11-20T18:44:44+00:00
42522,OINI,closed,"Ghaem Shahr Airport",36.466667,52.866669,,AS,Iran,IR,"Mazandaran Province",IR-02,02,"Ghaem Shahr",0,,,,,,"OINI, OINI",50,2021-04-27T16:21:07+00:00
42517,OIMD,small_airport,"Gonabad Airport",34.349998474121094,58.68000030517578,,AS,Iran,IR,"Razavi Khorasan Province",IR-09,09,Gonabad,0,OIMD,,,,,"Gulnabad, Goonabad, Juymand, گناباد",50,2009-03-25T08:44:41+00:00
3352,IR-OI24,small_airport,"Gonbad-e Kavus Airport",37.246101,55.095901,107,AS,Iran,IR,"Golestan Province",IR-27,27,"Gonbad-e Kavus",0,,,OI24,,,,50,2022-06-28T13:32:14+00:00
44972,IR-0008,small_airport,"Goreh Airport",29.907236,50.427847,121,AS,Iran,IR,"Bushehr Province",IR-18,18,Goreh,0,,,,,,,50,2022-01-17T11:16:45+00:00
350784,IR-0039,small_airport,"Gonbad Kavus / Haji Balkan Airport",37.20101,55.26871,220,AS,Iran,IR,"Golestan Province",IR-27,27,"Haji Balkan",0,,,,,,,50,2021-12-17T18:35:32+00:00
340190,IR-0021,small_airport,"Hendorabi Airport",26.68653,53.60539,,AS,Iran,IR,"Hormozgan Province",IR-22,22,Hendorabi,0,,,,,,,50,2022-11-20T19:13:07+00:00
5153,OIFE,small_airport,"Hesa Airport",32.928902,51.5611,5256,AS,Iran,IR,"Isfahan Province",IR-10,10,Hesa,0,OIFE,IFH,,,https://en.wikipedia.org/wiki/Hesa_Air_Base,,50,2024-05-17T08:21:24+00:00
44966,IR-0004,small_airport,"Shahrokhi Highway Strip",35.234192,48.601653,,AS,Iran,IR,"Hamadan Province",IR-13,13,"Hesar-e Qujeh Baghi",0,,,,,,,50,2021-11-05T15:03:34+00:00
3350,OI20,small_airport,"Bahregan Airport",29.840099,50.272701,20,AS,Iran,IR,"Bushehr Province",IR-18,18,"Imam Hassan",0,OI20,IAQ,OI20,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D8%A8%D9%87%D8%B1%DA%AF%D8%A7%D9%86,,50,2024-05-20T18:40:38+00:00
5194,OISJ,small_airport,"Jahrom Airport",28.586700439499996,53.5791015625,3358,AS,Iran,IR,"Fars Province",IR-07,07,Jahrom,0,OISJ,JAR,,,https://en.wikipedia.org/wiki/Jahrom_Airport,,50,2014-08-21T10:14:01+00:00
505014,IR-0148,small_airport,"Bayda Agricultural Airport",29.92596,52.49911,5246,AS,Iran,IR,"Fars Province",IR-07,07,"Jari Abad",0,,,,,,,50,2022-11-20T21:40:57+00:00
5187,OINE,small_airport,"Kalaleh Airport",37.383301,55.452,425,AS,Iran,IR,"Golestan Province",IR-27,27,Kalaleh,0,OINE,KLM,,,https://en.wikipedia.org/wiki/Kalaleh_Airport,,50,2023-03-02T22:01:45+00:00
351579,IR-0064,small_airport,"Karzin Airport",28.4315,53.0847,2287,AS,Iran,IR,"Fars Province",IR-07,07,Karzin,0,,,,,,,50,2022-01-17T11:42:50+00:00
342246,IR-0032,small_airport,"Kashmar Ultralight Airport",35.26288,58.51793,3770,AS,Iran,IR,"Razavi Khorasan Province",IR-09,09,Kashmar,0,OIMQ,,,,https://en.wikipedia.org/wiki/Kashmar_UltraLight_Airport,,50,2024-04-08T06:45:04+00:00
517227,IR-0165,small_airport,Kazerun,29.61274,51.598299,2653,AS,Iran,IR,"Fars Province",IR-07,07,Kazerun,0,,,,,,"كازرون, Kazeroon",50,2023-12-17T11:42:33+00:00
351872,IR-0074,small_airport,"Afshid Airport",30.254498,57.212671,6001,AS,Iran,IR,"Kerman Province",IR-08,08,Kerman,0,,,,,,,50,2022-03-17T17:00:04+00:00
42528,IR-0001,small_airport,"Khaneh Airport",36.733341,45.150002,4804,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,Khaneh,0,OITH,KHA,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D9%BE%DB%8C%D8%B1%D8%A7%D9%86%D8%B4%D9%87%D8%B1,,50,2024-06-07T08:24:59+00:00
308232,IR-0016,small_airport,"Khāsh Airport",28.239227,61.180453,,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Khash,0,,,OIZK,,,,50,2021-02-03T16:15:04+00:00
355301,IR-0109,small_airport,"Hezar Jolfa Airstrip",36.096559,50.243765,,AS,Iran,IR,"Qazvin Province",IR-26,26,Khatayan,0,,,,,,,50,2022-06-28T12:50:12+00:00
351899,IR-0084,small_airport,"Shamsabad Airport",29.527426,53.36493,5250,AS,Iran,IR,"Fars Province",IR-07,07,Kherameh,0,,,,,,"Seyāh Zār",50,2022-01-25T13:58:27+00:00
340039,IR-0018,small_airport,"Khomajin Airport",35.053018,49.18922,,AS,Iran,IR,"Hamadan Province",IR-13,13,Khomajin,0,,,,,,,50,2021-01-23T22:17:29+00:00
351117,IR-0041,small_airport,"Khorramdarreh Airport",36.24192,49.22497,5449,AS,Iran,IR,"Zanjan Province",IR-19,19,Khorramdarreh,0,,,,,,,50,2021-12-30T16:20:25+00:00
5199,OITK,small_airport,"Khoy Airport",38.4275016784668,44.97359848022461,3981,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,Khoy,0,OITK,KHY,,,https://en.wikipedia.org/wiki/Khoy_Airport,,50,2008-11-30T19:39:17+00:00
340188,IR-0019,small_airport,"Konarak Air Base",25.33187,60.35659,,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Konarak,0,,,,,,,50,2022-09-15T02:21:59+00:00
351572,IR-0059,small_airport,"Konartakhteh Airport",29.55221,51.39436,1644,AS,Iran,IR,"Fars Province",IR-07,07,Konartakhteh,0,,,,,,,50,2022-01-17T11:00:23+00:00
504987,IR-0127,small_airport,"Kuh Mobarak Airport",25.82522,57.32388,9,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Kuh Mobarak",0,,,,,,,50,2022-11-20T18:39:04+00:00
46542,IR-0014,small_airport,"Ella North Airport",31.92180801,48.87751713,,AS,Iran,IR,"Khuzestan Province",IR-06,06,Langar,0,,,,,,,50,2010-12-29T16:49:56+00:00
505015,IR-0149,small_airport,"Lapui Airport",29.80889,52.66683,5217,AS,Iran,IR,"Fars Province",IR-07,07,Lapui,0,,,,,,"Lapuee, Qaleh-e Lapui",50,2022-11-20T21:45:00+00:00
42523,OINM,small_airport,"Mahmood Abad Airport",34.169166564941406,51.317501068115234,,AS,Iran,IR,"Isfahan Province",IR-10,10,"Mahmood Abad",0,OINM,,,,,,50,2008-11-30T19:38:54+00:00
42513,OIHM,small_airport,"Malayer Airport",34.28333282470703,48.81666564941406,5662,AS,Iran,IR,"Hamadan Province",IR-13,13,Malayer,0,OIHM,,,,,,50,2008-11-30T19:37:53+00:00
5201,OITM,small_airport,"Sahand Airport",37.347999572753906,46.127899169921875,4396,AS,Iran,IR,"East Azerbaijan Province",IR-03,03,Maragheh,0,OITM,ACP,,,https://en.wikipedia.org/wiki/Sahand_Airport,"Maragheh Highway Strip",50,2008-11-30T19:39:21+00:00
355311,IR-0119,small_airport,"Mayamey Airport",36.421453,55.675084,,AS,Iran,IR,"Semnan Province",IR-20,20,Mayamey,0,,,,,,,50,2022-06-28T13:25:32+00:00
3349,OI1C,small_airport,"Mehtar Kalateh Airport",36.856899,54.202202,-64,AS,Iran,IR,"Golestan Province",IR-27,27,"Mehtar Kalateh",0,OI1C,,OI1C,,,,50,2021-04-27T16:23:29+00:00
351878,IR-0080,small_airport,"Meybod Airport",32.23082,53.95826,3675,AS,Iran,IR,"Yazd Province",IR-21,21,Meybod,0,,,,,,,50,2022-01-24T15:17:19+00:00
504990,IR-0129,small_airport,"Minab Airport",27.09808,57.08056,102,AS,Iran,IR,"Hormozgan Province",IR-22,22,Minab,0,,,,,,"Minab Emergency Runway",50,2022-11-20T18:53:01+00:00
349460,IR-0038,small_airport,"Mirmiro Agricultural Airport",34.56826,45.82255,1752,AS,Iran,IR,"Kermanshah Province",IR-05,05,Mirmiro,0,,,,,,,50,2021-11-05T15:11:20+00:00
351199,IR-0050,small_airport,"Namakabrud Airport",36.68704,51.3089,-59,AS,Iran,IR,"Mazandaran Province",IR-02,02,Namakabrud,0,,,,,,"Namakabroud, Shahrak-e Namak Abrud",50,2022-01-04T04:08:40+00:00
342245,IR-0031,small_airport,"Neyshabur Gliderport",36.24626,58.9049,4560,AS,Iran,IR,"Razavi Khorasan Province",IR-09,09,Neyshabur,0,,,,,,,50,2021-03-20T14:26:15+00:00
351118,IR-0042,small_airport,"Esfarvarin Airport",35.95323,49.59599,4321,AS,Iran,IR,"Qazvin Province",IR-26,26,Nowdehak,0,,,,,,,50,2021-12-30T16:21:31+00:00
5135,OIAJ,small_airport,"Omidiyeh Airport",30.835199,49.534901,85,AS,Iran,IR,"Khuzestan Province",IR-06,06,Omidiyeh,0,OIAJ,OMI,,,https://en.wikipedia.org/wiki/Omidiyeh_Air_Base,,50,2024-05-17T08:19:19+00:00
308231,IR-0015,small_airport,"Khar Rud Airport",35.943639,50.082056,3858,AS,Iran,IR,"Qazvin Province",IR-26,26,Paypol-e-Vosta,0,,,,,,,50,2021-11-05T15:01:04+00:00
5164,OIIC,small_airport,"Kushke Nosrat Airport",34.984001,50.806198,3008,AS,Iran,IR,"Qom Province",IR-25,25,Qāshqābolāq,0,OIIC,,OI1B,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%DA%A9%D9%88%D8%B4%DA%A9_%D9%86%D8%B5%D8%B1%D8%AA,,50,2024-05-20T18:42:52+00:00
42511,OICG,closed,"Qasr-e Shirin Airport",34.516666,45.566666,,AS,Iran,IR,"Kermanshah Province",IR-05,05,"Qasr-e Shirin",0,,,,,,"OICG, OICG",50,2021-11-05T15:14:11+00:00
351570,IR-0057,small_airport,"Qeshm Blue Sky Tourism Airport",26.93232,56.24459,125,AS,Iran,IR,"Hormozgan Province",IR-22,22,Qeshm,0,,,,,,,50,2022-01-17T10:57:43+00:00
42514,OIIQ,closed,"Qom International Airport (under contstruction)",34.58114,50.657481,3690,AS,Iran,IR,"Qom Province",IR-25,25,Qom,0,,,,,https://en.wikipedia.org/wiki/Qom_International_Airport,OIIQ,50,2024-05-15T13:32:44+00:00
355298,IR-0106,small_airport,"Jafarabad Agricultural Airport",34.786497,50.587244,,AS,Iran,IR,"Qom Province",IR-25,25,Qom,0,,,,,,,50,2022-06-28T12:31:50+00:00
529461,IR-0170,small_airport,Qomrud,34.764019,50.912629,2854,AS,Iran,IR,"Qom Province",IR-25,25,Qom,0,,,,,,,50,2024-05-15T13:04:24+00:00
42525,OITS,small_airport,"Saghez Airport",36.218333,46.298889,4880,AS,Iran,IR,"Kurdistan Province",IR-12,12,Saghez,0,OITS,,,,https://en.wikipedia.org/wiki/Saqqez_Airport,Saqqez,50,2018-07-14T19:39:11+00:00
5211,OIZS,small_airport,"Saravan Airport",27.4193,62.3158,3930,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Saravan,0,OIZS,,,,,,50,2021-02-03T16:14:14+00:00
351896,IR-0083,small_airport,"Dar Airport",28.064918,55.845244,2133,AS,Iran,IR,"Hormozgan Province",IR-22,22,Sarchahan,0,,,,,,,50,2022-01-25T11:54:54+00:00
355297,IR-0105,small_airport,"Shahid Tahmouresi Airfield",34.985667,50.371786,,AS,Iran,IR,"Markazi Province",IR-00,00,Saveh,0,,,,,,,50,2022-06-28T12:29:43+00:00
44974,IR-0010,small_airport,"Esfahan East Airport",32.582692,52.002218,4997,AS,Iran,IR,"Isfahan Province",IR-10,10,Sejzi,0,,,,,,,50,2021-10-15T17:19:13+00:00
28487,IR-001,small_airport,"Vayqan Air Base",38.071998596191406,45.72359848022461,4200,AS,Iran,IR,"East Azerbaijan Province",IR-03,03,Shabestar,0,,,,,,,50,2008-11-30T19:36:33+00:00
44969,IR-0007,small_airport,"Shadegan Airport",30.664429,48.644489,,AS,Iran,IR,"Khuzestan Province",IR-06,06,Shadegan,0,,,,,,Shadgan,50,2022-01-18T00:08:49+00:00
5182,OIMJ,small_airport,"Shahrud International Airport",36.425301,55.104198,4215,AS,Iran,IR,"Semnan Province",IR-20,20,Shahrud,0,OIMJ,RUD,,,https://en.wikipedia.org/wiki/Shahroud_Airport,,50,2024-05-17T08:22:49+00:00
356028,IR-0123,small_airport,"Qeshm Air Base",26.70306,55.9516,79,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Shib Deraz",0,,,,,,,50,2022-08-06T09:40:51+00:00
32104,OIMX,small_airport,"Soga Airport",37.627899,56.1731,2460,AS,Iran,IR,"Golestan Province",IR-27,27,Soga,0,OIMX,,,,,,50,2021-12-17T18:33:32+00:00
44973,IR-0009,small_airport,"Behbehan Northwest Airport",30.731452,50.114114,,AS,Iran,IR,"Khuzestan Province",IR-06,06,"Southern Qalind Village",0,,,,,,,50,2021-03-08T17:12:56+00:00
44977,IR-0013,small_airport,"Sarvestan Airport",29.235207,53.127337,4898,AS,Iran,IR,"Fars Province",IR-07,07,"Taleb Beygi",0,,,,,,,50,2022-11-20T21:57:22+00:00
351725,IR-0068,small_airport,"Nikshahr Airport",26.25217,60.3439,1886,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Teherk,0,,,,,,,50,2022-01-21T23:25:04+00:00
5165,OIID,small_airport,"Doshan Tappeh Air Base",35.702999,51.475101,4046,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,OIID,,,,https://en.wikipedia.org/wiki/Doshan_Tappeh_Air_Base,,50,2024-05-18T21:15:37+00:00
340405,IR-0023,small_airport,"Sepehr Airport",35.748152,51.602685,5217,AS,Iran,IR,"Tehran Province",IR-23,23,Tehran,0,,,,,,,50,2021-12-30T16:34:14+00:00
352070,IR-0086,small_airport,"Tonb-e Bozorg Airport",26.25836,55.31579,49,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Tonb-e Bozorg",0,OIBX,,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D8%AA%D9%86%D8%A8_%D8%A8%D8%B2%D8%B1%DA%AF,,50,2024-05-20T13:59:21+00:00
352069,IR-0085,small_airport,"Tonb-e Kochak Airport",26.24331,55.14556,26,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Tonb-e Kochak",0,,,,,,,50,2022-11-20T19:07:06+00:00
504980,IR-0125,small_airport,"Toodeshk Airport",32.74232,52.66679,6939,AS,Iran,IR,"Isfahan Province",IR-10,10,Toodeshk,0,,,,,,,50,2022-11-20T12:52:32+00:00
42518,OIMH,small_airport,"Torbat-e Heydarieh Airport",35.266700744628906,59.21670150756836,4363,AS,Iran,IR,"Razavi Khorasan Province",IR-09,09,Torbat-E-Heidarieh,0,OIMH,,,,,Torbat-E-Heidarieh,50,2009-03-25T08:47:38+00:00
355276,IR-0095,small_airport,"Asgar Abad Airport",35.334787,51.666161,,AS,Iran,IR,"Tehran Province",IR-23,23,Varamin,0,,,,,,,50,2022-06-28T10:36:15+00:00
32106,OISO,small_airport,"Zarqan Airport",29.754728,52.693691,5500,AS,Iran,IR,"Fars Province",IR-07,07,Zarqan,0,OISO,,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D8%B2%D8%B1%D9%82%D8%A7%D9%86,"Zargan, Zarghan",50,2024-05-20T18:43:42+00:00
32102,OIFV,small_airport,"Zarrinshahr Airport",32.32740020751953,51.37730026245117,5650,AS,Iran,IR,"Isfahan Province",IR-10,10,Zarrinshahr,0,OIFV,,,,,,50,2008-11-30T19:37:48+00:00
351200,IR-0051,small_airport,"Zibakenar Airport",37.45042,49.88422,-84,AS,Iran,IR,"Gilan Province",IR-01,01,Zibakenar,0,,,,,,"Aliabad-e Ziba Kenar",50,2022-01-04T04:15:52+00:00
354795,IR-0088,heliport,"Military Helipads (2x)",35.529266,51.004323,,AS,Iran,IR,"Tehran Province",IR-23,23,,0,,,,,,,0,2022-06-06T05:40:58+00:00
354798,IR-0091,heliport,"Military Heliport Runway (39x)",35.711762,50.934827,,AS,Iran,IR,"Tehran Province",IR-23,23,,0,,,,,,,0,2022-06-06T06:12:58+00:00
512509,IR-0160,heliport,Khorramabad,33.548977,48.208742,,AS,Iran,IR,(unassigned),IR-U-A,U-A,,0,,,,,,,0,2023-09-26T04:25:23+00:00
351575,IR-0062,heliport,"Hazrat Zeinab Hospital Heliport",30.00612,48.52599,1,AS,Iran,IR,"Khuzestan Province",IR-06,06,Abadan,0,,,,,,,0,2022-01-17T11:19:51+00:00
351121,IR-0044,heliport,"Abhar Heliport",36.13321,49.1988,5197,AS,Iran,IR,"Zanjan Province",IR-19,19,Abhar,0,,,,,,,0,2021-12-30T16:23:21+00:00
355302,IR-0110,heliport,"Qazvin Province Army Airfield",36.049396,50.484237,,AS,Iran,IR,"Qazvin Province",IR-26,26,"Abyek-e Sofla",0,,,,,,,0,2022-06-28T12:51:48+00:00
341821,IR-0027,heliport,"Ahvaz Air Defense Base heliport",31.375906,48.650704,,AS,Iran,IR,"Khuzestan Province",IR-06,06,Ahvaz,0,,,,,,,0,2021-03-08T17:10:20+00:00
343527,IR-0034,heliport,"Amol Heliport",36.45814,52.35132,361,AS,Iran,IR,"Mazandaran Province",IR-02,02,Amol,0,,,,,,,0,2021-04-27T16:19:56+00:00
354794,IR-0087,heliport,"Amuk-e-pāyin Military Helipad",35.309329,51.139072,,AS,Iran,IR,"Tehran Province",IR-23,23,Amuk-e-pāyin,0,,,,,,,0,2022-06-28T10:40:12+00:00
355278,IR-0097,heliport,"Red Crescent Relief and Rescue Base Heliport",35.307931,51.178894,,AS,Iran,IR,"Tehran Province",IR-23,23,Amuk-e-pāyin,0,,,,,,,0,2022-06-28T10:41:13+00:00
504998,IR-0135,heliport,"Asalouyeh Hospital Heliport",27.47385,52.61568,3,AS,Iran,IR,"Bushehr Province",IR-18,18,Asalouyeh,0,,,,,,,0,2022-11-20T19:30:50+00:00
351876,IR-0078,heliport,"Valiasr Hospital Heliport",31.60766,55.41862,3271,AS,Iran,IR,"Yazd Province",IR-21,21,Bafgh,0,,,,,,,0,2022-01-24T15:07:53+00:00
351871,IR-0073,heliport,"Khatam Anbiya Hospital Heliport",29.23665,56.57679,7444,AS,Iran,IR,"Kerman Province",IR-08,08,Baft,0,,,,,,,0,2022-01-24T14:56:56+00:00
505021,IR-0154,heliport,"Kerman Power Plant Heliport",30.20311,56.79187,5687,AS,Iran,IR,"Kerman Province",IR-08,08,Baghin,0,,,,,,,0,2022-11-20T22:31:48+00:00
340586,IR-0024,heliport,"Bampour Heliport",27.200099,60.464098,1703,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Bampour,0,,,,,,,0,2022-01-21T23:22:41+00:00
351739,IR-0070,heliport,"Khalij-e Fars (Persian Gulf) Hospital Heliport",27.21015,56.33501,138,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Bandar Abbas",0,,,,,,,0,2022-01-21T23:45:56+00:00
351741,IR-0071,heliport,"Shahid Mohammadi Hospital Heliport",27.19365,56.29807,49,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Bandar Abbas",0,,,,,,,0,2022-01-21T23:46:51+00:00
351574,IR-0061,heliport,"Amir Al Momenin Hospital Heliport",29.59029,50.5584,20,AS,Iran,IR,"Bushehr Province",IR-18,18,"Bandar Ganaveh",0,,,,,,,0,2022-01-17T11:13:49+00:00
505000,IR-0137,heliport,"Imam Khomeini Hospital Heliport",27.85606,52.04695,98,AS,Iran,IR,"Bushehr Province",IR-18,18,"Bandar Kangan",0,,,,,,,0,2022-11-20T19:46:35+00:00
351571,IR-0058,heliport,"Shohada Hospital Heliport",26.58171,54.9134,46,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Bandar Lengeh",0,,,,,,,0,2022-01-17T10:59:02+00:00
504999,IR-0136,heliport,"Bandar-e Mogham Heliport",26.97077,53.48921,20,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Bandar-e Mogham",0,,,,,,,0,2022-11-20T19:37:22+00:00
505008,IR-0144,heliport,"Shohada Hospital Heliport",30.3704,51.15521,2707,AS,Iran,IR,"Kohgiluyeh and Boyer-Ahmad Province",IR-17,17,Basht,0,,,,,,,0,2022-11-20T21:12:16+00:00
517959,IR-0168,heliport,"Bazargan Gas Measuring Station Helipad",39.396964,44.397418,,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,Bazargan,0,,,,,,,0,2023-12-28T19:24:21+00:00
351588,IR-0066,heliport,"Behbahan Valiasr Hospital Heliport",30.61104,50.20473,1038,AS,Iran,IR,"Khuzestan Province",IR-06,06,Behbahan,0,,,,,,,0,2022-01-21T23:52:30+00:00
505001,IR-0138,heliport,"Imam Ali Hospital Heliport",28.92862,50.82229,39,AS,Iran,IR,"Bushehr Province",IR-18,18,Bushehr,0,,,,,,,0,2022-11-20T20:01:53+00:00
340587,IR-0025,closed,"New Chabahar International Airport (under construction)",25.386937,60.777814,,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Chabahar,0,,,,,,,0,2021-04-21T23:45:50+00:00
351562,IR-0054,heliport,"Chabahar Ramin Beach Police Heliport",25.27305,60.74962,82,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Chabahar,0,,,,,,,0,2022-01-17T05:20:09+00:00
504996,IR-0134,heliport,"Imam Khomeini Hospital Heliport",27.37567,52.78668,79,AS,Iran,IR,"Bushehr Province",IR-18,18,"Chah Mobarak",0,,,,,,,0,2022-11-20T19:24:25+00:00
518013,IR-0169,heliport,"Suleiman Aghl Border Post Helipad",39.367309,44.042081,,AS,Iran,IR,"West Azerbaijan Province",IR-04,04,Chaldoran,0,,,,,,,0,2023-12-29T13:47:26+00:00
351126,IR-0048,heliport,"Third Shaban Hospital Heliport",35.69557,52.03871,6388,AS,Iran,IR,"Tehran Province",IR-23,23,Damavand,0,,,,,,,0,2021-12-30T16:36:12+00:00
505017,IR-0151,heliport,"Imam Hasan al-Mojtaba Hospital Heliport",28.74251,54.55593,3740,AS,Iran,IR,"Fars Province",IR-07,07,Darab,0,,,,,,,0,2022-11-20T22:04:55+00:00
505013,IR-0147,heliport,"Dorodzan Dam Heliport",30.21176,52.41705,5610,AS,Iran,IR,"Fars Province",IR-07,07,Dorodzan,0,,,,,,Dorudzan,0,2022-11-20T21:37:19+00:00
505012,IR-0146,heliport,"Eqlid Red Crescent Heliport",30.85656,52.53252,7953,AS,Iran,IR,"Fars Province",IR-07,07,Eqlid,0,,,,,,,0,2022-11-20T21:27:41+00:00
355313,IR-0121,heliport,"Esfarayen Heliport",37.07381,57.527474,,AS,Iran,IR,"North Khorasan Province",IR-28,28,Esfarayen,0,,,,,,,0,2022-06-28T13:28:30+00:00
341668,IR-0026,heliport,"Farsi Island Heliport",27.992575,50.172131,,AS,Iran,IR,"Bushehr Province",IR-18,18,"Farsi Island",0,,,,,,,0,2021-03-05T11:41:29+00:00
351578,IR-0063,heliport,"Qaem Hospital Heliport",28.83819,52.58915,4406,AS,Iran,IR,"Fars Province",IR-07,07,Firuzabad,0,,,,,,,0,2022-01-17T11:39:06+00:00
355310,IR-0118,heliport,"Imam Khomeini Hospital Heliport",35.754165,52.737608,,AS,Iran,IR,"Tehran Province",IR-23,23,Firuzkuh,0,,,,,,,0,2022-06-28T13:23:39+00:00
355275,IR-0094,heliport,"Motamedi Hospital Garmsar Heliport",35.209278,52.367351,,AS,Iran,IR,"Semnan Province",IR-20,20,Garmsār,0,,,,,,,0,2022-06-28T10:31:03+00:00
341822,IR-0028,heliport,"Camp Andimeshk West Heliport",32.413772,48.166992,,AS,Iran,IR,"Khuzestan Province",IR-06,06,Ghods,0,,,,,,,0,2021-03-08T17:15:13+00:00
341823,IR-0029,heliport,"Camp Andimeshk East Heliport",32.416335,48.17769,,AS,Iran,IR,"Khuzestan Province",IR-06,06,Ghods,0,,,,,,,0,2021-03-08T17:15:40+00:00
355295,IR-0103,heliport,"Farshchian Cardiovascular Hospital Heliport",34.787449,48.483219,,AS,Iran,IR,"Hamadan Province",IR-13,13,Hamedan,0,,,,,,,0,2022-06-28T12:26:00+00:00
504991,IR-0130,heliport,"Hasan Langi-ye Bala Police Station Heliport",27.39015,56.91369,121,AS,Iran,IR,"Hormozgan Province",IR-22,22,"Hasan Langi-ye Bala",0,,,,,,,0,2022-11-20T18:56:33+00:00
355292,IR-0100,heliport,"Javanrūd Hospital Heliport",34.803571,46.502006,,AS,Iran,IR,"Kermanshah Province",IR-05,05,Javanrūd,0,,,,,,,0,2022-06-28T12:14:11+00:00
355299,IR-0107,heliport,"Imam Reza Hospital Heliport",35.217661,48.730186,,AS,Iran,IR,"Hamadan Province",IR-13,13,Kabudarahang,0,,,,,,,0,2022-06-28T12:36:14+00:00
351874,IR-0076,heliport,"Shahid Bahonar Hospital Heliport",30.28823,57.06837,,AS,Iran,IR,"Kerman Province",IR-08,08,Kerman,0,,,,,,,0,2022-01-24T15:05:00+00:00
351875,IR-0077,heliport,"Afzalipour Hospital Heliport",30.2551,57.0998,5801,AS,Iran,IR,"Kerman Province",IR-08,08,Kerman,0,,,,,,,0,2022-01-24T15:05:42+00:00
355294,IR-0102,heliport,"Imam Reza Hospital Heliport",34.378947,47.131025,,AS,Iran,IR,"Kermanshah Province",IR-05,05,Kermanshah,0,,,,,,,0,2022-06-28T12:22:48+00:00
355314,IR-0122,closed,"Khadem Anlu Airport",37.279504,58.827439,,AS,Iran,IR,"Razavi Khorasan Province",IR-09,09,"Khadem Anlu",0,,,,,,,0,2022-06-28T13:37:57+00:00
505002,IR-0139,closed,"Khargo Airstrip",29.33337,50.35069,,AS,Iran,IR,"Bushehr Province",IR-18,18,Khargo,0,,,,,,,0,2022-11-20T20:06:09+00:00
351573,IR-0060,heliport,"Khark Oil Industry Hospital Heliport",29.25446,50.32023,30,AS,Iran,IR,"Bushehr Province",IR-18,18,Khark,0,,,,,,,0,2022-01-17T11:10:27+00:00
351122,IR-0045,heliport,"South Ghazal Heliport",36.25167,49.20246,5456,AS,Iran,IR,"Zanjan Province",IR-19,19,Khorramdarreh,0,,,,,,,0,2021-12-30T16:25:51+00:00
355300,IR-0108,heliport,"Minoo Heliport",36.202176,49.212288,,AS,Iran,IR,"Zanjan Province",IR-19,19,Khorramdarreh,0,,,,,,,0,2022-06-28T12:46:33+00:00
355293,IR-0101,heliport,"Khosravi Heliport",34.368632,45.488651,,AS,Iran,IR,"Kermanshah Province",IR-05,05,Khosravi,0,,,,,,,0,2022-06-28T12:18:51+00:00
504992,IR-0131,closed,"Former Kish Airport",26.5491,53.97661,72,AS,Iran,IR,"Hormozgan Province",IR-22,22,Kish,0,,,,,,,0,2022-11-20T19:10:38+00:00
351563,IR-0055,heliport,"Konarak Naval Heliport",25.29913,60.4376,66,AS,Iran,IR,"Sistan and Baluchestan Province",IR-11,11,Konarak,0,,,,,,,0,2022-01-17T05:23:23+00:00
